temperature,humidity,pressure
24.86698683065505,64.79507548001608,1006.2264969258267
26.7117539351773,67.2894119457045,1003.6673181932051
31.25406886947868,53.07649225766206,1015.0718282097174
23.07654273426418,53.40960725111355,1005.8158052287043
28.90983973841652,54.258993247164014,1010.2852764495681
33.22857101712971,65.36413899891343,1014.0115643259751
21.57006706175509,70.33881054924208,1008.5402235899359
28.73853543412922,55.92539892708398,1007.6993364010178
29.039531176993695,69.07962313627048,1011.9049523546697
31.12729148710924,61.23479809164594,1015.4717352909086
23.052197156487672,58.757142228375635,1006.3227389396541
22.718173547662893,57.88615770182031,1010.3994086719302
30.08776626246759,67.46611364602157,1004.0700216201307
29.187938692932743,63.2557781678707,1009.4271959852713
29.001971401383507,82.75825427647638,1011.1368187381523
29.385792837987903,51.477753570026756,1007.5815014329797
25.279901113686037,65.18101702029976,1009.172032664699
28.929014788644015,54.70798990188487,1005.3670929267702
29.172289893194726,51.30713013011356,1011.308314445526
25.14259432789453,59.89132862965028,1015.2227769955326
35.46309804457903,61.37352479407036,1006.6114245209181
29.89533168364715,89.18173555060093,1008.5093129337905
23.234786011189406,58.15854184316798,1013.0101849858167
30.62621443453532,48.69821270515317,1015.8483628772909
24.101273319090716,62.73010717494385,1005.0272407511643
31.148338414969807,39.25359962453632,1010.3248610503362
32.634382316029615,59.08043217395734,1012.1325232892781
24.717270726593156,60.160252822951605,1010.5917744374846
31.85350451697729,67.94600382945211,1001.0928317324916
29.65112370774599,69.73622249427846,1013.0043600372351
31.28824063997796,54.96430381092283,1017.0773454043626
35.58717193061579,58.49385985370067,1011.4666470046781
27.018447535988518,52.33879169389329,1006.875575786823
24.985055342570043,48.71937445192306,1008.9474910145428
24.44194228149791,63.098947793806346,1018.0796522706223
24.736758860138245,47.26414451403401,1014.6398501634422
27.691593162343583,55.85373099428137,1013.5601064735373
29.364607899266577,50.048260401007624,1012.4256503341375
29.106763197320078,65.4968318629026,1008.3554515512361
31.308732996144094,78.01430099266489,1010.1977152773769
28.052007567511627,46.98412017196669,1010.6883090572859
33.814136308629266,41.46981517102431,1013.1982972642578
26.941372667048174,58.751131146499326,1017.0356755770677
38.880676666358475,60.15697795957758,1015.4733525471726
30.502669391060024,62.18659306757298,1005.3224625768158
24.57136977433487,55.53679484765655,1011.8959798756042
23.71643000775555,57.99360701174568,1013.9470533806716
29.92988966097274,63.67510410540602,1013.4754413205785
27.106148858696596,70.4043089264484,1008.4830649464503
30.85600197636837,40.449512296817176,1022.6564368630734
29.89295049829418,56.310605609685375,1005.8916617506756
27.708684349372508,62.13808793941063,1006.6672462133358
24.61282512772638,50.82023895389264,1011.9343803250463
21.940611101256543,77.311696317673,1019.4672122198555
26.213940191731915,53.64590119771263,1007.6552205971833
31.42559517729389,59.58707312992717,1009.936686537412
28.856374976520815,65.56022096842291,1015.3091746920628
23.017044885152046,54.087152111981055,1010.9285513804491
28.692723703404727,41.53426952195583,1009.6615845818789
29.541269518915346,55.71345473083467,1013.2625316075469
24.46457025519547,70.2944055592704,1012.0900719609184
28.61490042378211,56.631048732148614,1015.1217551425472
28.232834873784,51.53565698541021,1016.1658755562614
23.428118808677507,69.25672209502721,1012.2280122400215
29.43114944139313,56.692251039769474,1012.1669309015132
30.243138105472937,54.89839186349783,1011.8564439291446
32.332204972701106,61.4945608966331,1012.9565222265971
32.215208208139614,67.70750209618788,1011.2206825514859
22.489322528171634,83.81713531732547,1010.9975660707108
24.24869984033951,68.27236107657423,1015.7865084833089
30.06014106883464,71.59839966388344,1017.0644647214202
30.055143803648836,54.940338010121444,1004.9697882214663
30.06019074522419,49.741318940305234,1011.0400846069623
40.0,60.62331349619123,1008.2452222662191
30.28356204277267,61.07169915259596,1009.7561141340557
32.54226256072239,49.214872586354026,1012.6100648389413
31.81600705397281,58.24705470095987,1013.6777534861699
30.60556500522319,63.99317601719131,1010.5514942255546
26.738923021438616,63.6039339501808,1003.3466386611088
31.03587688197307,65.04287853384272,1007.1398176776953
24.908699141849713,62.90964730137443,1014.5859986808007
27.052725573039965,54.929913407299445,1000.0382943118602
26.058545808683586,54.86099373351157,1015.749708606728
28.32749655754529,48.010486020061236,1013.0849199625782
37.25863426669403,77.84775039185095,1016.2647043261201
20.530939229633006,60.13450364619293,1010.2057232524761
30.745040761498053,57.75146944205148,1002.7543783039084
21.549136515241393,50.71207918547541,1012.721450566026
26.112272536842266,89.35657902327779,1016.0986124961534
32.35580238786947,49.26671967777104,1014.6988872220537
28.257120076381852,55.71152074393927,1008.3492340660479
23.689020888282776,64.1583683628606,1011.3470443018506
25.138785162960126,66.00212965744278,1008.8686549248803
30.7183909957387,69.57932055215684,1007.7229341432425
25.078533473131454,78.07608507769262,1014.8215542847194
28.8658343583279,65.06157655460713,1006.2098707549394
28.182287359615255,49.439692000333324,1007.4247342776736
25.39359860957673,57.430548748782186,1006.5838974661104
36.5757763573013,63.07832372513885,1005.0390099068038
30.535676089272044,80.68226041505824,1011.5856571673704
19.899429653369573,46.02194521575703,1015.646012193928
28.74581725907771,72.02576505225227,1010.2604929750189
25.352854140926446,61.79914369546417,1004.9770087977433
31.409733339184896,68.3783053522948,1014.3597781589681
24.8299170462692,58.98005283364068,1017.7428070161399
27.541054234132403,51.575673698736736,1008.4150307034137
30.01994911592183,67.50872779401332,1009.0857829331292
31.463020776680487,66.54431027105622,1013.0626425203336
23.198814371776894,69.72056965739722,1017.4874949911402
26.661995056636208,59.866953646213645,1008.9206634170991
26.100218755356174,54.001779766801505,1005.6702008760071
25.386683069705153,44.412130049761586,1013.5256744250896
35.061816961124386,68.19373268139407,1014.1962722925692
29.61992684384382,64.23889482443985,1011.0245258017409
22.95646418265982,50.342173671360406,1008.7674669613702
31.671447788219105,54.614263267033756,1014.9775149239682
36.48862478805053,55.332411880485594,1013.1121440181919
32.12986104220459,45.17015568017582,1007.9262579323861
21.922520136183948,51.82317603394866,1011.1963789252227
26.063063708534994,48.66169643193646,1005.5931698719014
33.06764459674649,55.87520988112063,1013.7435618257517
25.169322137524876,52.61302501670437,1009.9510657224686
29.775277712584913,43.72995079133251,1009.2571566704611
31.098536213717345,80.22590230569482,1010.8685020593903
24.29227811368767,72.52540731029231,1011.161230797321
27.7618985757528,52.209805784800146,1014.5797202462622
15.03493063972371,62.7242139665361,1013.3643621253009
23.90244943466284,64.17465089821295,1010.3743628848288
26.98972739442736,71.91085854773476,1014.054672598876
23.008867272140602,51.81394973339921,1012.6029490147664
34.52964521572654,70.92106783982426,1009.2936014548559
22.27943448815747,54.52094695793065,1010.5011273670541
26.239822053212066,46.641375958313866,1010.4071084446275
28.522962309144365,67.24136559314498,1013.0210453726968
33.76509315626446,72.90758424122428,1009.5319095411135
22.256551395282244,85.87908973530685,1009.4383632543135
32.65265500861984,48.002747349097866,1018.8750292377358
28.04093224407835,66.98919685080789,1014.7589419269884
24.073965395808195,55.90198756206467,1007.9575973422994
29.84841389705308,67.83358710524031,1013.2837639757688
28.79623878229388,45.295104487687496,1011.4734002626207
25.59913249136482,47.37230224301436,1012.5662047010404
28.279208339960075,52.24125176833516,1011.5493652982605
26.45874561255296,60.78964045668084,1015.758570581941
28.45406938100499,53.58918733461645,1012.3824813786058
30.648522698084186,66.5905434391342,1010.7516452071428
34.34406726458141,70.26894618257914,1015.1687623079321
23.048738004692602,65.99577541245355,1011.9331401643515
36.532133498625065,76.18787639660869,1011.4859143173162
20.19164880190999,64.15826629455343,1012.2560904099445
27.392859619857667,47.83103289659833,1010.6255639065346
30.353268825938308,73.6337651353834,1011.0369079719819
29.12396747094013,53.948437643940025,1008.6532216449525
25.509201920717626,69.10418499685571,1007.9953311215045
27.1675109985709,75.73734216555107,1007.0057184540702
26.02799626136467,64.56688010730399,1005.4320668528117
25.642540972223152,45.038411868353506,1007.4811305544617
31.3984083880841,50.81787833490208,1010.3029318621323
29.42806194386019,73.22744466885135,1011.4124703297825
25.228361618957383,58.308773143571834,1009.9148137474094
31.598399501733002,60.79573534942166,1001.5771860394906
29.229198083506436,67.5882441616361,1017.2983454310494
31.25144847535584,66.96322862080324,1015.3459204915615
30.518515367694448,62.78799812385461,1012.7830394048685
24.68401995631171,57.91331628779534,1018.6299626902131
25.759275839212123,56.87331554267643,1007.0905435300651
30.989174420493047,68.57898825291343,1018.550500482504
30.44148106173386,65.53569531067794,1007.1391436929978
27.916393624143407,57.4269999938221,1011.9549517011654
28.469309533235126,70.82112312993141,1005.9046506994632
33.1106595831537,58.70965884870216,1011.0587763821775
25.63371444465668,51.48337825665607,1012.5446659919936
30.18838952468015,52.410293010966555,1010.3812386754618
27.191229390264425,50.21259163690234,1013.8555097763606
27.129275187091118,57.27589983396313,1011.3960577979491
32.39510740794876,72.33724278336193,1008.91034108649
31.30166539595212,51.94904818969491,1008.7327467287906
31.254038544002555,61.884757610181026,1014.2436550904628
33.22191522861732,53.43310654372587,1008.3850318807721
28.084015366531037,57.39690958728563,1014.6616118819397
30.727811885179854,44.89958788014748,1015.8908471713278
26.758932973626177,57.79461770843463,1004.3251445506155
29.296665409953768,58.06294620195038,1015.5317055492042
27.47942778252926,65.40287944035695,1019.2416907937788
28.387983859970873,62.232809132553705,1012.0080150448077
30.380628101747654,48.01607875047955,1013.3963367411793
24.72711726706611,70.84198244043543,1015.1480212974766
36.36954910274184,62.10303040221996,1009.8980707392839
23.975930474001192,61.98393517177487,1011.7291208941515
23.143245548849073,59.90817646614861,1005.7432018815076
32.63244349400027,54.8224255277778,1011.5545401141218
31.166650775851743,62.17802339748726,1012.9924479825781
30.49647926820862,64.75588435928583,1013.0646520917059
30.51338203705712,42.53104308654445,1015.2616988943903
27.95101290861234,54.61239162653904,1007.9007912874579
24.410982514056673,57.45053029596411,1008.869572973306
28.303218232774906,62.56170605694278,1018.5820293839654
25.291353153951555,71.93311005927126,1010.3986865049452
31.900478933671003,52.28259185403218,1011.8001351492493
27.411770473991446,55.02038153182158,1010.7319598330992
24.698011212829954,54.8746588935345,1007.7132766947799
26.714456633388025,51.98472409895459,1017.4941168435672
29.6517258171025,56.528135048877374,1008.8891943523175
25.7451017887841,67.70802219987971,1006.4908579051723
24.711118417734273,49.461645046356544,1009.197038890789
28.97474884596765,64.27814395152903,1002.9931759930979
28.97986628443489,42.98097769981665,1008.3948501400673
25.97222729851548,54.38662003557794,1007.1274856085907
26.11584677752671,56.70510699782014,1013.4697145237093
28.928199749430544,76.74859672914064,1008.3063430417606
22.207662634010703,57.25197695247312,1014.5512157423154
22.370144902493777,37.987565265490815,1016.5939359722773
25.126223114990257,40.011110931387506,1014.1247013451504
27.146211393152612,60.34029586346681,1010.1384468445597
29.243630262392017,66.13770855789909,1011.5644579868224
33.901424867798205,63.75455857627253,1004.9000602394237
31.43063849280808,61.675701058009906,1010.464882509915
27.36024588014629,71.62259597505667,1007.5582461277327
27.923935168389246,54.60408779262868,1013.7773055245972
23.989882541448765,68.94910556026825,1021.2910095569779
27.92594745603044,43.679851149735825,1012.9992865438952
26.845365444319448,50.95052167061934,1003.0354394041814
29.29087424135236,41.929586050681834,1009.5550792283425
24.69107622579071,57.25154699330208,1011.4899637014978
30.077386056964688,59.53738782733657,1011.349429701041
34.130955652010314,61.1410149222652,1008.076747497565
27.56495940617257,60.61883352887135,1011.9811669705477
29.606846888395765,50.72446669188272,1006.0299966523224
30.76057596684445,58.097591555867844,1007.2203651092598
26.395118112456654,45.02553331394252,1013.5831905664148
28.89636992724167,73.6322897513225,1006.9373470764807
28.05036960312718,56.96373927101999,1013.152846421969
28.39070439419533,55.11113880956309,1005.5221449013758
24.907960864578133,75.88940328444083,1018.0593035351669
28.09804069703577,47.57753466450771,1007.9029203103838
29.9919931649818,48.74412885968031,1010.1053337127862
33.804574431180164,49.037796751314346,1012.3224530443616
31.837083304340826,59.32128618300518,1008.7386001899956
36.61272983004623,64.31631629637597,1011.5736238442852
24.9306097484478,67.39675468117834,1013.3014268980805
31.489282546882713,85.7199531749497,1014.8424529300139
28.733368022953407,37.50567545799236,1014.1659897438918
36.75921173287069,66.08735589124417,1010.3127581447893
24.766806858579393,54.42869427427769,1010.4134729038256
24.641112631276897,54.135848511112265,1020.3964342321001
25.602429418223913,53.80227871746122,1014.7995562729972
19.504417102760772,50.91230329192027,1007.3127053747191
25.896979913276954,76.84524834603451,1011.3999526550622
24.963469353785207,68.42297327013902,1009.6594274448872
28.60157514590483,60.23195978557375,1010.4586630643075
29.367023903108638,73.51015752487001,1006.0820193691676
35.504683356863545,44.874710347011245,1009.3523070624561
31.8016953527442,46.69294868669074,1018.2462230927756
25.692385377350387,38.22032267805312,1013.316305203502
24.406341314606568,53.00585459876712,1001.0353543673941
29.967676686026024,61.61698526704753,1015.8668939699918
22.71906717191743,61.02858577932334,1015.3585180916366
35.325835063417415,61.49341911059881,1009.5628587827744
32.71776048288515,45.88943168933918,1013.8690541751329
26.123297391581183,68.03154742614022,1007.5624031567312
21.14746188363649,62.39627518238998,1009.1189771349345
33.41548949666165,67.33054281465999,1016.9941854426794
27.54184061898953,41.07237822409948,1009.9130798405212
32.95126524789384,63.1149085879779,1003.52107335218
21.62228936482253,48.12234760082473,1010.7467871088746
25.60249990818491,56.026767474486384,1010.6856464283426
28.020974798872732,65.34364898636383,1015.7934742774938
28.187922375058967,60.91093606255913,1011.0573456887031
26.199738114083026,51.48460020220681,1009.3136707542388
30.491399729389997,60.06273156184418,1015.1802245809248
23.729518282469623,44.68464684756357,1011.4831609300045
27.430482059914826,71.50267395898297,1007.9999092737371
28.481182526847597,57.94715980503749,1015.6199902421665
30.057755336234997,71.18549944255327,1011.7746470580672
30.84645951235556,54.73468312903957,1011.0117038667178
23.501431632648522,54.76424011593417,1011.7116335656466
21.863543317057513,52.35813213362154,1006.7173265143336
33.11070728759404,68.76173931693076,1008.8893848952866
29.329256047918367,52.905688426715244,1011.0143304073312
25.006053853773786,66.44595432415177,1010.2213452199013
34.20460790209009,56.1754760233071,1016.0897135312664
28.462698537171434,40.240367001083804,1011.869623410908
32.71718873625531,54.29685932213534,1014.4196156905456
28.270073925640435,48.208917856371514,1011.0375814183034
36.24299169952795,60.33902723682338,1015.2251539349845
35.021363369772814,48.09592264325509,1012.5901110262926
27.004143406083706,69.25975100714616,1011.0536819415538
31.88628380381742,59.08924139646973,1010.946867644164
30.58150379834059,58.22404005241261,1007.1822454948361
33.47452623012939,66.55892137787583,1013.0276628805452
24.140306157679582,69.63906934075862,1010.8391810618544
30.744205839993757,59.79901248230348,1008.9920321592751
32.233697947398355,52.28799700450709,1015.4258470832483
20.965042054307542,42.260303838878706,1005.9991358964207
23.2669659493369,53.1395024296482,1009.3100164182703
19.8430712889596,53.827877533520386,1015.1108749951181
26.92237266222177,61.070574529922965,1012.262091763681
30.87016902318385,56.54853118861973,1010.808564289389
34.009428208384115,66.87932972051428,1012.0040141726006
28.296379121679102,53.87016728729311,1011.7176566841954
34.514462182285165,59.42958833147058,1004.9333498148563
22.479594167140434,71.8398744319689,1009.6029524586081
21.186470242579382,63.418252139549665,1017.466086618055
27.777809204413526,59.39962458311435,1008.3627034608913
29.53626179575723,53.98055558064823,1009.7267959435827
27.86922100762363,53.66768603285023,1008.8335169467632
19.730231599840494,51.493867470480524,1010.6519391067275
27.643519841948848,54.589931342171006,1008.6675086747028
22.78212199798059,67.55665838744315,1012.9469660086322
30.678690195320154,57.781117287077315,1011.7892536491611
29.466392984387394,46.502269306187685,1014.0941904604281
24.240480854690578,77.68169293059783,1006.7962353352442
25.944532330653225,63.19965191145163,1009.6386380684684
23.763145912444195,45.9305659948683,1010.0971094735514
27.749283610907312,55.58151072759176,1012.8225876403544
31.820569282004953,61.10886382828418,1007.8271152111719
24.057095814657824,77.04592093297377,1014.6626152170334
30.016186062071377,48.91887541741131,1015.7456623620704
25.878969526510236,69.76040719355947,1007.0445106094577
24.828508670950622,73.99486426972344,1009.0365084204258
27.57187856018177,53.7134569492543,1008.8722739668316
23.859030710322504,57.22486381139767,1021.52954481871
25.78540277861127,49.6369075262623,1009.2803995791685
23.208488429644607,57.96538858919695,1017.7105017686246
35.858900531665554,59.63410025657069,1005.9334720195735
28.141054207886913,66.59649998082371,1007.0413961353426
25.201097968029657,70.90183471020447,1008.2535818726072
28.85591964293689,52.519039353783526,1007.6172427542139
27.55068780123668,40.326749357740056,1009.928405063366
27.116121601867107,59.78755220723758,1008.164887189114
30.4566668001737,62.935375299686406,1007.7226336290618
31.03003084018922,62.49417687685042,1015.6338879858934
25.87799540955789,56.73326752490956,1015.8951744900527
25.69672703742128,61.247520996639345,1014.7971859935012
26.899793211393423,75.15444808352248,1013.0959958223373
18.79231534105766,63.817341689625096,1011.3709722631182
21.939235751205793,56.26631574996915,1009.0118772373364
33.4674970697781,54.99802182904004,1007.1873699809796
34.57987085400514,58.301476423222695,1012.4519828137308
27.003855841774488,76.3673996183064,1006.3054784298129
30.306227852223067,58.166992904738024,1007.0243162832984
29.245000618174146,59.80205655479292,1015.6116530248192
40.0,55.17686429063697,1018.6025961668884
32.4782996457383,70.98983357441965,1012.5731805526659
27.488329634076933,79.59837254744676,1015.4258286091786
24.177838237598298,64.50613049431388,1010.0166067302241
21.57421471896971,60.827729037854255,1005.6493032556492
28.813854543468892,60.367828331742345,1013.4486864744744
24.974597018862788,36.15693211214254,1013.2771572930802
22.310985161609302,67.45150864284817,1011.286674215521
25.413708463029895,61.341664159958434,1010.0304981675796
23.67380798554242,64.28342050660726,1014.8488423143244
34.748566540290255,52.88537805916295,1007.0570678662901
31.526559027797802,56.15543121022908,1007.9048776844373
27.96810943473353,55.88975063496827,1006.9675739729582
33.919776555560105,70.21622984073039,1011.3398918505433
28.309473230590473,56.212401633969066,1006.648427951563
24.554863194686945,80.82660322109797,1008.263031277939
34.092496309078626,64.30862419015037,1008.1769777510912
30.155640174738636,47.243173400042686,1009.9575666706642
23.851015382694175,58.71453706748043,1005.0505022143841
27.238645287665566,53.48324877843584,1011.3488199681491
24.497526986460972,38.056175301799755,1015.9892146026588
22.468801076142654,75.9947094011379,1011.541965489267
31.704710190126566,67.03142542220004,1017.1652845792053
35.63766656188052,65.33207317899313,1016.3359927435077
22.405729704723434,61.654036602997046,1014.1109401889914
30.251876946762284,46.17982431307563,1011.2987433705475
25.397429723512694,55.163828604445634,1011.0900015529818
26.051498464941215,68.41780774784013,1014.055199089453
25.630424303044524,49.487799702174975,1009.4333175619839
24.544036921280735,34.682306837491865,1003.4699169941301
28.194086511779307,57.72893992219074,1012.9680162164118
24.67619953435585,58.58242445972461,1006.4757254802602
29.081827303119354,61.35563416414709,1007.1514350872385
27.79904756220345,67.28518643514536,1011.0008957919831
27.04420781253436,66.37605812231209,1010.6195004897861
24.369745351833608,62.587698052439215,1005.3516975747375
25.69291467772667,71.9553138808671,1011.6619662565325
31.021564903303023,44.81030219186685,1014.8645586434442
30.003668750497525,65.0458181447739,1006.4866337189369
24.089779020805796,66.26538363336942,1016.089933323395
28.3973292217169,47.6043771391976,1004.7593166994802
31.005548493487154,44.971293913176105,1019.4692965774838
21.322378875514513,52.54057873524398,1009.3549582780661
30.17344076951974,53.38458557484708,1011.5824679873076
25.349504964216614,67.5341946350243,1003.4318657100573
30.282394674372636,53.85461216308905,1010.7514557341227
24.94696337382993,51.43651481718796,1011.9139287108727
20.780471597341922,53.883662633054406,1010.655351583602
21.48983024846735,71.18632334154212,1008.7476756917905
28.19233978664553,60.13043374376952,1007.2137419258887
29.03889000688593,58.20748974643088,1015.5221064781492
24.382733499582365,58.899945012989484,1011.1232285399918
30.554369835109497,72.92060334326523,1017.163009506067
21.35391975092416,52.50828273396758,1008.8940705808203
27.735680805410734,73.15508290940105,1009.2608212265111
23.155935200950175,62.10496298921504,1014.2623769783846
25.392655568791362,58.395806180246524,1004.5081001519858
28.189594685265657,85.00900497934282,1006.1461465593883
24.55834653886419,49.44360510201403,1015.3899398854127
26.4617778230807,56.46314240432994,1006.3122642831072
32.02517123685776,47.67568760835999,1003.7237959387899
25.692432521907406,69.52461970536169,1018.4741087522924
31.342768448260568,76.89188933651678,1005.4247294085031
23.481172581369528,76.6992278140464,1011.7364775933127
30.11921671166113,72.23948753146004,1011.276340770897
33.7662744826316,58.02379532204034,999.7574867335277
18.113421999490843,56.347590225101534,1009.9307319073288
24.812418978118092,43.28830227505935,1012.7936529979164
30.30828850872216,80.35873535181793,1012.4172375260755
27.18781845582803,64.68978078148467,1014.614082735214
29.484583493485236,55.08043095130517,1009.4500347403782
25.58405925313672,73.28056888986967,1013.8500177683686
28.3463591498916,50.27235483239999,1008.2426837276797
27.37729105843168,64.06622034222674,1005.3581303343489
32.67112824663923,58.27370865709165,1005.8090864972751
29.017683373204854,66.386771398803,1005.1515581792183
29.35041064830081,59.36426460813878,1015.0383438715647
26.35249213551013,45.49072108888776,1004.9417059637658
26.049575103710026,60.75576372670038,1012.0961553625972
26.269767248721518,70.48864141875362,1009.9363032237103
29.577808569513188,59.70783594146015,1010.5894057061975
26.31606207671895,67.75115121589086,1016.4544291807988
29.15909942758565,49.54470514325947,1009.2462905311389
